Ürün Grup ID,Varyant ID,Ürün Adı,Ürün Açıklaması,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Varyant Tip 3,Varyant Değer 3,Fiyat,İndirimli Fiyat,Stok,SKU,Barkod,Kategori,Marka,Resim URL 1,Resim URL 2,Resim URL 3,Resim URL 4,Resim URL 5,Ağırlık (g),Durum
grp_zirconia_discs,zrc_12_whi,G-Ceram Zirconia Disc 12mm White (HT),"G-Ceram Zirconia Disc - Size: 12mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,12mm,Tip,White (HT),,,,,999,ZRC-12mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_12_pre,G-Ceram Zirconia Disc 12mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 12mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,12mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-12mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_12_mul,G-Ceram Zirconia Disc 12mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 12mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,12mm,Tip,Multilayer (SHT),,,,,999,ZRC-12mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_14_whi,G-Ceram Zirconia Disc 14mm White (HT),"G-Ceram Zirconia Disc - Size: 14mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,14mm,Tip,White (HT),,,,,999,ZRC-14mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_14_pre,G-Ceram Zirconia Disc 14mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 14mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,14mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-14mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_14_mul,G-Ceram Zirconia Disc 14mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 14mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,14mm,Tip,Multilayer (SHT),,,,,999,ZRC-14mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_16_whi,G-Ceram Zirconia Disc 16mm White (HT),"G-Ceram Zirconia Disc - Size: 16mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,16mm,Tip,White (HT),,,,,999,ZRC-16mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_16_pre,G-Ceram Zirconia Disc 16mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 16mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,16mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-16mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_16_mul,G-Ceram Zirconia Disc 16mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 16mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,16mm,Tip,Multilayer (SHT),,,,,999,ZRC-16mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_18_whi,G-Ceram Zirconia Disc 18mm White (HT),"G-Ceram Zirconia Disc - Size: 18mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,18mm,Tip,White (HT),,,,,999,ZRC-18mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_18_pre,G-Ceram Zirconia Disc 18mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 18mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,18mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-18mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_18_mul,G-Ceram Zirconia Disc 18mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 18mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,18mm,Tip,Multilayer (SHT),,,,,999,ZRC-18mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_20_whi,G-Ceram Zirconia Disc 20mm White (HT),"G-Ceram Zirconia Disc - Size: 20mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,20mm,Tip,White (HT),,,,,999,ZRC-20mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_20_pre,G-Ceram Zirconia Disc 20mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 20mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,20mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-20mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_20_mul,G-Ceram Zirconia Disc 20mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 20mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,20mm,Tip,Multilayer (SHT),,,,,999,ZRC-20mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_22_whi,G-Ceram Zirconia Disc 22mm White (HT),"G-Ceram Zirconia Disc - Size: 22mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,22mm,Tip,White (HT),,,,,999,ZRC-22mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_22_pre,G-Ceram Zirconia Disc 22mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 22mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,22mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-22mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_22_mul,G-Ceram Zirconia Disc 22mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 22mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,22mm,Tip,Multilayer (SHT),,,,,999,ZRC-22mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_25_whi,G-Ceram Zirconia Disc 25mm White (HT),"G-Ceram Zirconia Disc - Size: 25mm, Type: White (HT). High translucency zirconia disc for CAD/CAM milling.",Boyut,25mm,Tip,White (HT),,,,,999,ZRC-25mm-White,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_25_pre,G-Ceram Zirconia Disc 25mm Pre-Shaded (ST),"G-Ceram Zirconia Disc - Size: 25mm, Type: Pre-Shaded (ST). High translucency zirconia disc for CAD/CAM milling.",Boyut,25mm,Tip,Pre-Shaded (ST),,,,,999,ZRC-25mm-Pre-Shaded,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_zirconia_discs,zrc_25_mul,G-Ceram Zirconia Disc 25mm Multilayer (SHT),"G-Ceram Zirconia Disc - Size: 25mm, Type: Multilayer (SHT). High translucency zirconia disc for CAD/CAM milling.",Boyut,25mm,Tip,Multilayer (SHT),,,,,999,ZRC-25mm-Multilayer,,Labside > CAD/CAM > Zirconia Discs,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_1.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_3.png,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Zirconia_Discs/G-Ceram_Zirconia_Discs_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8a1,G-Ceram Glass Ceramic Block 8 x 8 x 15mm A1,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: A1. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,A1,,,,,999,GB8A1,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8a2,G-Ceram Glass Ceramic Block 8 x 8 x 15mm A2,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: A2. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,A2,,,,,999,GB8A2,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8a3,G-Ceram Glass Ceramic Block 8 x 8 x 15mm A3,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: A3. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,A3,,,,,999,GB8A3,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,"gcb_gb8a3,5","G-Ceram Glass Ceramic Block 8 x 8 x 15mm A3,5","G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: A3,5. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,"A3,5",,,,,999,"GB8A3,5",,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8a4,G-Ceram Glass Ceramic Block 8 x 8 x 15mm A4,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: A4. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,A4,,,,,999,GB8A4,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8b0,G-Ceram Glass Ceramic Block 8 x 8 x 15mm B0,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: B0. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,B0,,,,,999,GB8B0,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8b1,G-Ceram Glass Ceramic Block 8 x 8 x 15mm B1,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: B1. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,B1,,,,,999,GB8B1,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
grp_glass_ceramic_blocks,gcb_gb8b4,G-Ceram Glass Ceramic Block 8 x 8 x 15mm B4,"G-Ceram Glass Ceramic Block - Size: 8 x 8 x 15mm, Shade: B4. Feldspathic glass ceramic for CAD/CAM.",Boyut,8 x 8 x 15mm,Renk,B4,,,,,999,GB8B4,,Labside > CAD/CAM > Glass Ceramic,G-Ceram,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpeg,https://glindent.vercel.app/products/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpeg,,Aktif
